Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Ireland,IRL,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,0.133888909501659,0.177940256149262,0.192267898703274,0.162833222289264,0.120252264993474,0.248535473987418,0.257555761047987,0.208756437147487,0.254981986430576,0.179989978544399,0.124748466734729,0.273381990261514,0.126504572435322,0.121636172469748,..
Italy,ITA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.369243115186691,0.28541100025177,0.239902824163437,0.248453751206398,0.260800808668137,0.257016897201538,0.253235399723053,0.253811031579971,0.259838253259659,0.253188967704773,0.261782884597778,0.238298997282982
Italy,ITA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,0.219415958179927,0.137245342250006,0.179401843342543,0.124898697168522,0.0945596871078125,0.130804837997758,0.133737225013264,0.111880475683734,0.0911866264971837,0.111820607706659,0.103952021966987,0.116104085076061
Jamaica,JAM,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,0.429348452140733,..,..,..,..,0.0975822774422568,0.166680383126491,0.190939551594806,0.178159123264774,0.232252722851468,0.283584714592014,0.279378176203255,0.257940363710713,..,0.3133674639746,..,..
Kazakhstan,KAZ,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,0.111366082403415,..,..,..,0.0530024170308332,..,..,0.228445326125783,..,..,..,..,..
Kenya,KEN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.443459749221802,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,0.630275319204626,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,0.656353235244751,..,..,..,0.554283738136292,0.557637929916382,0.536164581775665,..,..,..,..
Kosovo,XKX,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,0.0805892455159223,0.127654772328497,0.0679434092308444,..,..,..,..
Latvia,LVA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.258262783288956,0.227477923035622,0.264146149158478,0.26371443271637,0.273143708705902,0.262069046497345,0.261369109153748,0.255822479724884,0.251849085092545,0.263333141803741,0.261876821517944,0.254148095846176
Latvia,LVA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,0.168854143841595,0.152637488396386,0.282032511111539,0.19097990755173,0.14493512645208,0.133091238917033,0.117684947527572,0.0390435958649826,0.0535370848488201,0.0396603604767349,0.0816312191046544,0.0826094572256952
Lebanon,LBN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..
Lebanon,LBN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,0.423933058977127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,0.428274068428631,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.44077330827713,..,..,..,..
Liberia,LBR,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.344319760799408,0.333418846130371,0.349598675966263,0.244056612253189,0.271341055631638,0.289619952440262,0.281077146530151,0.284895926713943,0.262100726366043,0.260344117879868,0.250551462173462,0.255622833967209,0.256010770797729,0.251109004020691
Lithuania,LTU,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,0.321198448681908,0.245385022140167,0.206989414190149,0.127564399048548,0.0755909347212729,0.327693244381521,0.313613647312773,0.251462169709118,0.0987251963829561,0.0991231394233041,0.112366207206194,0.104087250621714,0.05085579399617,0.131961705726027
Luxembourg,LUX,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,0.343179315328598,0.330817461013794,0.330304592847824,0.320383995771408,0.285256415605545,0.26664200425148,0.27008643746376,0.279369056224823,0.289054602384567,0.312863409519196,0.322409361600876,0.333998590707779,0.330506145954132,0.324180603027344,0.332317054271698
Luxembourg,LUX,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,0.127652890353128,0.179389207375665,0.182552240369601,0.163596942830139,0.112553700743256,0.121418080133211,0.191746504408228,0.240840484957574,0.210762948407382,0.276903805734649,0.206240243135029,0.213268707588876,0.271937551172954,0.284907849257565,0.334275199182412
Madagascar,MDG,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,0.290592223405838,..,..,..,..,..,..,..,..,..,..,0.330633789300919,..,..,..,..,..,..
Madagascar,MDG,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.193437095148932,..,..,..,..,..,..,..,..,..,..,0.226421572630165,..,..,..,..,..,..
Malawi,MWI,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.492183387279511,..,..,..,..,..
Malawi,MWI,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0826183790618863,..,..,..,..,..
Maldives,MDV,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,-0.12844240578609,..,..,..,..,0.245788568650336,..,..,..,..,..,..,..,..,..
Mali,MLI,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.369259089231491,0.282964438199997,0.289738714694977,0.294923722743988,0.371432363986969,0.317889124155045,0.304044932126999,0.321733742952347,0.331464141607285,0.32415446639061,0.340358704328537,0.333891451358795
Malta,MLT,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,-0.0109797160024759,0.0260144715069692,0.17252726908244,0.149821193102757,0.0667780165330163,0.0549699927660456,0.0495871697571919,0.054133475246892,0.00320118915449408,0.0414733625511745
Mauritania,MRT,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,-0.0166782460928577,..,..,..,..,..,..,..,..,..,..,..,..,..,0.798277576248954,..,..,..,..
Mauritius,MUS,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.314715989942691,..,0.255907899722687,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.270736426115036,..,0.273648679256439,..,..,..,..,..,0.285287111997604,..,0.27963662147522,..,0.266666442155838,..,..,..,..,0.251660913228989,..
Mexico,MEX,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,0.217932241567515,..,0.207041213667839,..,..,..,..,..,0.349548452947328,..,0.349083955401356,..,0.341872800230342,..,..,..,..,0.355254865967954,..
Moldova,MDA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,0.452927321195602,0.466941446065903,0.455883979797363,0.462068647146225,0.499642997980118,0.458843410015106,0.462145417928696,..,0.487784594297409,0.508393824100494,..,..,..
Moldova,MDA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,-0.275163115392104,..,..,-0.250460426586461,-0.274971179393159,-0.213530384763225,-0.336874140330057,..,..,..,..,..,..
Mongolia,MNG,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,0.646135210990906,..,..,..,..,..,..,..,0.518372297286987,..,..,..,..
Mongolia,MNG,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,-0.0842630710821445,..,..,..,-0.0481049251254124,..,..,..,-0.146108159798914,-0.137528275875665,..,..,-0.0894117569113493,..,..,..,..
Montenegro,MNE,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,0.12839737534523,0.142329648137093,..,..,..,..,..,..,..
Montenegro,MNE,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.498188734054565,0.472024470567703,0.460547715425491,0.451117217540741,0.440310567617416,..,..,..,..,..,..,..,..,..
Morocco,MAR,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.412355363368988,..,..,..,..,..,..
Mozambique,MOZ,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,0.243850561220269,..,..,..,..,..,-0.0324830913982993,..,..,..,0.356734907465924,..,..,..,..,..,..
Namibia,NAM,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,0.511649012565613,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,0.765719534705766,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,0.155617848038673,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,0.395774409511634,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,0.330787390470505,..,..,..,0.322732925415039,..,..,..,..,..,..,0.333805412054062,..,..,..,..,..,..
Nicaragua,NIC,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.051503687852003,..,..,..,-0.00163924871119991,..,..,..,..,..,..,0.223184196506788,..,..,..,..,..,..
Niger,NER,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.710793793201447,..,..,..,..,..,..,0.603174984455109,..,..,..,..
Niger,NER,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,0.841678082942963,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,0.332359648295108,..,..,..,..,..,0.145909169869237,..,..,..,..,..,..,..,..,..
Norway,NOR,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.36852639913559,..
Norway,NOR,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.173958022958763,..
Pakistan,PAK,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,0.621728956699371,..,0.538584768772125,..,0.585659265518188,0.604058027267456,0.563276886940002,..,..,..,..
Pakistan,PAK,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.281579755239157,..,0.326883250619726,..,0.366013388815847,..,..,0.323598668638176,..,0.474361725981393,..,0.583964571336103,0.691802361044866,0.632831681242658,..,..,..,..
Palau,PLW,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.524752497673035,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,0.0504039861261845,0.0515555664896965,0.0598919317126274,0.0640577003359795,0.0532947741448879,0.0543563477694988,0.0482487939298153,0.056432843208313,0.0444183759391308,0.0511553920805454,0.0427996590733528,0.0425050668418407,..,..,0.0452341511845589,..,..,..
Panama,PAN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,0.293906455330307,0.410736977936851,0.447442855560735,0.489346130997312,0.53129418112063,0.497730227805873,0.456430143565762,0.454386248626783,0.387867153808872,0.397449331368228,0.390576212140607,0.306038642482607,0.270311427779429,..,..,0.280362936024322,..,..,..
Papua New Guinea,PNG,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,0.580167832894879,..,..,..,..,..,..,..,..,..
Paraguay,PRY,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,0.428227156400681,0.577268064022064,0.506766855716705,0.490402340888977,0.513588607311249,0.56951904296875,0.385595589876175,0.389883488416672,0.3783940076828,..,0.343917489051819,0.352367848157883,..,..,0.346847236156464,..,0.357093334197998,..
Paraguay,PRY,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.229801615542732,0.230064449220713,0.145949553848029,0.0487352219525681,0.0830945059883867,0.179329755123214,..,0.112761753519239,0.190069090377944,0.12810457048401,0.0704087682360666,0.21109830120844,..,..,0.223175885084639,..,..,..
Peru,PER,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.441318869590759,0.443896532058716,0.404581516981125,..,0.407077044248581,0.367246747016907,0.359398484230042,0.380449712276459,0.339616060256958,0.360180467367172,0.362491369247437,0.354956686496735,0.342195808887482,0.321964532136917,0.319505095481873,..,..,..,..
Peru,PER,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,-0.00900133581440388,0.0140192351604533,-0.0574337371056143,..,0.0546234490085336,0.102808464425982,0.0326840936988191,0.118334448670507,0.12794727283466,0.0796991536943383,0.122166932322454,0.0714790679239199,0.0566108886222301,0.0932391534146491,0.0851889003034283,..,..,0.344128662866737,..
Philippines,PHL,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Philippines,PHL,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.319271475345393,0.375003562404379,0.386562434704562,0.366268870284374,0.383200569798932,..,0.314947024893538,0.301823793468857,0.309819712527797,0.295248471146539,0.369762739192485,0.385330612915457,0.395948921173119,0.449639382283321,..,..,..,..
Poland,POL,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.361540794372559,0.355688989162445,0.343527436256409,0.235509306192398,0.243318662047386,0.244708314538002,0.235751524567604,0.238245889544487,0.249448522925377,0.245741844177246,0.253676623106003,0.249643057584763,0.246270909905434,..
Poland,POL,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,0.0922773357113473,0.0996041580604699,0.135988014050935,0.0406674075135167,0.0466648988526335,0.106592317033007,0.119928291215709,0.123474519282139,0.0913125751911439,0.0778875029719517,0.0566605644104619,0.0299762256941769,0.00885878353627678,..
Portugal,PRT,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.326754868030548,0.235577180981636,0.239925473928452,0.253982692956924,0.268943041563034,0.280175298452377,0.280754804611206,0.280285894870758,0.267729669809341,0.275142997503281,0.279767036437988,0.276471793651581
Portugal,PRT,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,0.161735900484346,0.17087139324951,0.160568430645799,0.146481525728247,0.153029159450937,0.0926370908394716,0.0578089224660625,0.0669980669093291,0.065799988523779,0.0652414896658646,0.0514844077845322,0.0472185112033023
Puerto Rico,PRI,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Romania,ROU,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.247773602604866,0.163887098431587,0.165956392884254,0.182328671216965,0.17687700688839,0.186160266399384,0.181552723050117,0.179775014519691,0.184238389134407,0.173566296696663,0.180986225605011,0.177159309387207
Romania,ROU,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,0.0513351108685209,0.0220365465300625,0.034299704483753,0.0222601747784612,-0.025041889391973,-0.0133434050911247,-0.0130530538653953,-0.0120297659341297,0.0133124571374081,0.0103272264464382,0.0361554938662796,0.0825257507976678
Russian Federation,RUS,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.735590040683746,0.696668088436127,0.603357315063477,0.589296877384186,0.568128943443298,0.537095785140991,0.539501249790192,0.517097353935242,0.497452974319458,0.490612417459488,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,-0.290163994104471,-0.279573265522421,-0.222017939353072,-0.258273844254866,-0.265970199667153,-0.202400280194498,-0.199698877449033,-0.193003982741657,-0.208810058406663,-0.135897239173851,..,..,..,..,..,..,..,..,..
Rwanda,RWA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.51229590177536,..,..,..,..,..
Rwanda,RWA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,0.351795343530998,..,..,..,..,..
Sao Tome and Principe,STP,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.759831726551056,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,-0.0948167086932922,..,..,..,..,..,..,..,..,..,0.233061393337878,..,..,..,..,..,..,..,..
Senegal,SEN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Serbia,SRB,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,0.26896870136261,0.27194955945015,0.273277282714844,0.254035264253616,0.250752329826355,0.224969923496246
Serbia,SRB,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,-0.180097024256263,..,..,0.130510080331527,0.141378252309332,0.10871153086808,0.0733854595029835,0.03113446630717,0.0619055971820621
Seychelles,SYC,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,0.745739638805389,..,..,..,..,..,..,..,0.82717752456665,..,..,0.561735093593597,..,..,..,..
Sierra Leone,SLE,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,0.293810826549344,..,..,..,..,..,..,..,-0.283855489260261,..,..,..,..,..,..,..
Slovak Republic,SVK,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.397327184677124,0.402540445327759,0.392063677310944,0.273898750543594,0.285899788141251,0.28985071182251,0.284012526273727,0.289192914962769,0.290343344211578,0.287358433008194,0.272828459739685,0.258442610502243,0.252214282751083,..
Slovak Republic,SVK,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,0.0344396457716665,0.0575773285122874,0.0165646503889099,0.0118827699379773,-0.0117301214816625,-0.0219350219622957,0.0075824047440034,-0.0156905565122258,-0.0150704822486472,-0.0313838031171306,-0.00745087807809186,-0.007980466669534,-0.0383921308612872,..
Slovenia,SVN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.356318831443787,0.334697961807251,0.342246770858765,0.226325646042824,0.231648772954941,0.241016015410423,0.244798168540001,0.246938779950142,0.249788701534271,0.252725690603256,0.256475448608398,0.260047882795334,0.254108339548111,0.251073807477951
Slovenia,SVN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,-0.0233031233280353,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.328505903482437,0.317713856697083,..,0.279227644205093,0.248680084943771,0.24820040166378,0.235904082655907,0.237911477684975,..,..,..,..,..,..,0.226889029145241,..,..,0.254304319620132,..
South Africa,ZAF,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,0.566232104173655,0.581599533186418,..,0.732311211243625,0.746934469627321,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,0.287509858608246,0.271919637918472,0.237477004528046,0.252478301525116,0.271384179592133,0.267536848783493,0.269248217344284,0.267440855503082,0.278530567884445,0.271523654460907,0.28022900223732,0.278026103973389,0.273186445236206
Spain,ESP,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,0.179757990752484,0.210073696321086,0.257909678892986,0.243487609779657,0.279289244705967,0.309925971929672,0.278797249759115,0.23462526224152,0.250075677137072,0.336122742849156,0.256989501058379,0.276976473249798,0.216119149403512
Sri Lanka,LKA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,0.353064745664597,..,..,0.504969716072083,0.509632050991058,0.523810207843781,..,..,..,..,..
Sri Lanka,LKA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,0.479760975721566,..,..,..,-0.0746645712800184,0.404088671461402,..,0.316942211510966,0.281437700332427,..,..,..,..,..,..
Switzerland,CHE,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.289746820926666,0.241176635026932,0.253040105104446,0.26849228143692,0.263972252607346,0.271193623542786,0.277459979057312,0.268928498029709,0.277621805667877,0.279844373464584,0.28386464715004,0.294307172298431
Switzerland,CHE,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,-0.0129987792991894,-0.0797830893725696,-0.0822495894929568,-0.059809928323178,-0.0122684371273895,-0.0311559795188977,-0.0314370901557864,-0.0536787475706048,-0.0486779099480474,-0.0801333651124352,-0.0601561688548424,-0.00674935328063253
Tajikistan,TJK,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,0.501252293586731,..,..,..,0.58246922492981,..,..,..,..,..
Tajikistan,TJK,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,-0.0470995758125125,..,..,..,0.0222790979784688,..,..,..,..,..
Tanzania,TZA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,0.388999253511429,0.498193711042404,..,0.304969996213913,..,..,..,..
Tanzania,TZA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,0.737908329343514,..,..,..,..,..,0.614288822210895,..,..,0.54354014575396,..,0.451960354974446,0.767651733198418,..,0.343872235016966,..,..,..,..
Thailand,THA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,0.84965443611145,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,-0.0339358297883419,..,..,..,..,..,..,..,..
Togo,TGO,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,0.562173426151276,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,0.488906863422689,..,..,..,..,..,..,..,..,..,..,..,..
